 	Label	Area	Feret	FeretX	FeretY	FeretAngle	MinFeret	Central Nuclei	Total Myonuclei	Perinuclei
183	0185-0243	787.928	41.620	305	236	122.735	25.007	0	0	0
184	0186-0243	856.715	42.438	477	238	135.000	30.008	0	0	0
185	0187-0250	2194.942	79.591	113	261	43.727	44.206	1	1	0
186	0188-0248	1482.055	51.553	18	241	129.094	42.512	0	0	0
187	0189-0245	644.100	39.062	431	240	140.194	25.007	0	0	0
188	0190-0245	306.416	24.755	242	242	135.000	17.505	0	0	0
189	0191-0245	350.190	26.583	448	242	138.814	17.505	0	0	0
190	0192-0263	3126.697	101.270	32	282	69.775	41.347	2	2	0
191	0193-0250	531.539	34.013	392	254	36.027	20.005	1	1	0
192	0194-0252	481.511	32.024	100	247	128.660	20.005	1	1	0
193	0195-0258	2238.715	66.067	335	247	119.476	47.513	1	2	1
194	0196-0252	719.140	39.062	354	247	140.194	27.507	1	1	0
195	0197-0251	431.484	30.112	467	247	138.366	20.005	1	1	0
196	0198-0251	306.416	24.755	75	248	135.000	17.505	0	0	0
197	0199-0260	1369.494	54.901	85	270	59.931	35.010	2	2	0
198	0200-0256	606.579	33.643	157	261	41.987	25.007	0	0	0
199	0201-0259	938.009	42.585	274	264	40.236	30.008	1	1	0
200	0202-0258	819.195	43.744	191	263	30.964	22.506	1	1	0
201	0203-0270	1500.815	66.445	64	258	109.799	27.507	1	1	0
202	0204-0262	587.819	34.013	402	258	143.973	22.506	0	0	0
203	0205-0268	1375.747	55.524	440	259	125.838	37.510	1	1	0
204	0206-0264	694.127	41.620	245	269	32.735	22.506	1	1	0
205	0207-0265	769.168	37.510	378	260	143.130	27.507	0	0	0
206	0208-0267	925.502	45.974	461	261	135.000	32.432	1	1	0
207	0209-0269	756.661	39.539	312	263	124.695	25.007	1	1	0
208	0210-0273	1707.177	60.535	361	264	128.290	41.328	0	0	0
